Transaction Date,Car Brand,Car Model,Displacement (c.c.),Manufacture Year,No. of Previous Owners,Milleage (km),Exterior Color,Reference Price (HKD)
2021/07,TOYOTA,PREVIA 2.4 7-SEATER,2362.0,2012.0,0,76147.0,Beige-Var,"$108,000"
2021/07,AUDI,A4 40 TFSI,1984.0,2017.0,1,23652.0,Black,"$208,000"
2021/07,MAZDA,MAZDA2,1496.0,2017.0,1,41100.0,Grey,"$118,000"
2021/07,HONDA,JAZZ,1339.0,2012.0,0,49558.0,Black,"$88,000"
2021/06,AUDI,A3 SPORTBACK 35 TFSI,1395.0,2019.0,0,20800.0,Yellow,"$218,000"
2021/06,VOLKSWAGEN,TIGUAN ALLSPACE7 280 STREET,1395.0,2018.0,1,19965.0,Grey,"$248,000"
2021/06,TOYOTA,COROLLA,1497.0,2014.0,1,97272.0,White-Var,"$78,000"
2021/06,MERCEDES BENZ,VITO 116BT,2143.0,2017.0,1,80100.0,Grey,"$248,000"
2021/06,HONDA,ODYSSEY,2356.0,2019.0,0,12077.0,Black-Var,"$368,000"
2021/06,HONDA,STEPWGN SPADA,1496.0,2018.0,1,10000.0,White,"$278,000"
2021/06,NISSAN,ELGRAND 350 HWS AVM,3498.0,2020.0,0,1200.0,Black,"$448,000"
2021/06,NISSAN,QASHQAI PLUS,1997.0,2014.0,0,39400.0,Grey,"$118,000"
2021/06,BMW,320I ED,1598.0,2015.0,1,54000.0,White,"$138,000"
2021/06,HONDA,ODYSSEY,2356.0,2015.0,2,90000.0,Black-Var,"$178,000"
2021/06,HONDA,FREED,1496.0,2019.0,0,24000.0,Grey,"$188,000"
2021/06,HONDA,FREED,1496.0,2017.0,0,99800.0,Yellow,"$148,000"
2021/06,AUDI,A4 40 TFSI,1984.0,2017.0,1,23000.0,Blue,"$208,000"
2021/06,TOYOTA,RACTIS VERSO,1497.0,2014.0,0,13302.0,Brown,"$138,000"
2021/06,HONDA,FREED,1496.0,2018.0,0,16750.0,Blue,"$188,000"
2021/06,AUDI,Q3 30 TFSI,1395.0,2016.0,0,36510.0,Grey,"$178,000"
2021/06,INFINITI,QX50 2.0T ESSENTIAL,1997.0,2018.0,0,11000.0,Grey,"$308,000"
2021/06,INFINITI,QX50 2.0T ESSENTIAL,1997.0,2018.0,0,13500.0,Grey,"$299,000"
2021/06,NISSAN,NOTE DIG-S GREEN,1198.0,2019.0,0,7500.0,White,"$138,000"
2021/06,INFINITI,QX50 2.0T SENSORY AWD,1997.0,2018.0,0,11500.0,Black,"$368,000"
2021/06,HONDA,VEZEL HYBRID Z,1496.0,2014.0,0,76500.0,Grey,"$179,000"
2021/06,TOYOTA,VOXY WELCAB,1986.0,2016.0,0,47000.0,Silver,"$288,000"
2021/06,VOLVO,V40 T4 INSCRIPTION,1969.0,2018.0,0,33000.0,Blue,"$168,000"
2021/06,HONDA,VEZEL EX,1496.0,2018.0,0,38000.0,Green,"$195,000"
2021/06,VOLKSWAGEN,JETTA 1.4 TSI 160PS,1390.0,2013.0,1,96411.0,Black,"$68,000"
2021/06,INFINITI,QX30 2.0T SENSORY,1991.0,2018.0,0,13500.0,White,"$189,000"
2021/06,AUDI,Q7 40 TFSI QUATTRO,1984.0,2015.0,0,32691.0,Grey,"$368,000"
2021/06,INFINITI,Q50 3.0T LUXE,2997.0,2017.0,0,31500.0,White,"$218,000"
2021/06,INFINITI,QX50 2.0T ESSENTIAL,1997.0,2018.0,0,15000.0,White,"$308,000"
2021/06,AUDI,A5 SPORTBACK 40 TFSI,1984.0,2017.0,0,33600.0,Grey,"$278,000"
2021/06,AUDI,Q5 45 TFSI QUATTRO,1984.0,2017.0,0,29833.0,Black,"$299,000"
2021/06,AUDI,Q2 35 TFSI,1395.0,2018.0,0,44844.0,White,"$218,000"
2021/06,MAZDA,CX-3 2.0 I-PLUS,1998.0,2019.0,0,11000.0,White,"$188,000"
2021/06,VOLKSWAGEN,NEW GOLF 230 TSI MATCH,1395.0,2017.0,0,24930.0,Grey,"$148,000"
2021/06,TOYOTA,SPADE,1496.0,2018.0,0,23000.0,Red-Var,"$148,000"
2021/06,NISSAN,QASHQAI,1997.0,2011.0,2,71100.0,Grey,"$68,000"
2021/06,MERCEDES BENZ,GLC COUPE,1991.0,2017.0,1,24200.0,Blue,"$398,000"
2021/06,HONDA,FREED,1496.0,2018.0,0,25195.0,White,"$195,000"
2021/06,HONDA,JAZZ 1.5,1496.0,2018.0,0,7000.0,Grey,"$159,800"
2021/06,TOYOTA,VELLFIRE 3.5 ZAG,3456.0,2015.0,0,26000.0,White,"$399,000"
2021/06,HONDA,JADE,1496.0,2015.0,0,47000.0,Blue,"$148,000"
2021/06,MERCEDES BENZ,C43 AMG,2996.0,2018.0,0,25321.0,Grey,"$638,000"
2021/06,NISSAN,X-TRAIL,1997.0,2014.0,0,78400.0,Black,"$133,000"
2021/06,HONDA,VEZEL EX,1496.0,2019.0,0,40000.0,Blue,"$198,000"
2021/06,TOYOTA,ALPHARD HV HYBRID 2.4,2362.0,2013.0,0,97500.0,Blue-Var,"$218,000"
2021/06,VOLKSWAGEN,POLO 1.2 TSI,1197.0,2017.0,1,80300.0,Silver,"$79,000"
2021/06,MERCEDES BENZ,GLA200,1595.0,2015.0,0,72000.0,Silver,"$188,000"
2021/06,MERCEDES BENZ,E200 AVANTGARDE,1991.0,2018.0,0,45000.0,Grey,"$388,000"
2021/06,HONDA,FREED,1496.0,2019.0,0,9000.0,Grey,"$208,000"
2021/06,NISSAN,SERENA HWS VIP,1997.0,2019.0,0,17000.0,Red/Black,"$268,000"
2021/06,SUBARU,EXIGA 2.0 GT,1994.0,2014.0,0,31000.0,Blue,"$108,000"
2021/06,HONDA,JAZZ 1.5,1496.0,2014.0,0,40000.0,White,"$108,000"
2021/06,NISSAN,X-TRAIL,1997.0,2014.0,0,50000.0,Grey,"$139,000"
2021/06,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,1198.0,2021.0,0,99.0,Grey,"$368,000"
2021/06,NISSAN,QASHQAI PLUS,1997.0,2014.0,0,17000.0,Brown,"$118,000"
2021/06,MERCEDES BENZ,A250 SPORT,1991.0,2013.0,0,62964.0,Grey,"$158,000"
2021/06,AUDI,Q5 45 TFSI QUATTRO,1984.0,2019.0,0,20500.0,White,"$408,000"
2021/05,HONDA,FREED HYBRID,1496.0,2013.0,Non-Registered in HK,49000.0,Blue,"$145,000"
2021/05,VOLKSWAGEN,GOLF SPORTVAN 230,1395.0,2016.0,0,75000.0,Grey,"$108,000"
2021/05,TOYOTA,SPADE,1496.0,2015.0,1,60000.0,Brown,"$125,000"
2021/05,AUDI,A5 SPORTBACK 1.8 TFSI MULTITRONIC,1798.0,2016.0,1,13000.0,Grey,"$198,000"
2021/05,AUDI,Q2 35 TFSI,1395.0,2017.0,0,56138.0,Orange,"$188,000"
2021/05,MERCEDES BENZ,MERCEDES-AMG E53 4M,2999.0,2018.0,1,18211.0,Black,"$788,000"
2021/05,HONDA,CRV,1498.0,2017.0,0,47050.0,Green,"$228,000"
2021/05,INFINITI,Q50 2.0T LUXE,1991.0,2017.0,0,22000.0,Black,"$208,000"
2021/05,MAZDA,MAZDA5 2.0 HIGHER VERSION,1998.0,2018.0,0,43300.0,Black,"$138,000"
2021/05,HONDA,STEPWGN L,1496.0,2017.0,1,52000.0,Purple,"$218,000"
2021/05,VOLKSWAGEN,TIGUAN 330,1984.0,2017.0,0,21445.0,Silver,"$228,000"
2021/05,TOYOTA,CAMRY 2.5,2494.0,2013.0,1,88700.0,Grey,"$98,000"
2021/05,TOYOTA,COROLLA,1497.0,2008.0,0,37000.0,Grey-Var,"$58,000"
2021/05,VOLVO,S90 T5 INSCRIPTION,1969.0,2016.0,0,42000.0,Black,"$278,000"
2021/05,TOYOTA,CAMRY 2.5,2494.0,2015.0,0,95000.0,Black,"$128,000"
2021/05,AUDI,Q2 35 TFSI,1395.0,2017.0,0,34961.0,Black,"$198,000"
2021/05,TOYOTA,C-HR,1798.0,2020.0,1,1800.0,Grey,"$248,000"
2021/05,NISSAN,SERENA 2.0 HWS,1997.0,2012.0,1,90000.0,Silver,"$99,000"
2021/05,TOYOTA,BB Z L PACKAGE,1496.0,2013.0,Non-Registered in HK,23000.0,White,"$99,000"
2021/05,TOYOTA,PRIUS C,1497.0,2017.0,0,42500.0,Grey,"$188,000"
2021/05,NISSAN,SERENA 2.0 HWS,1997.0,2012.0,1,98500.0,White,"$93,000"
2021/05,NISSAN,NOTE DIG-S GREEN,1198.0,2014.0,1,33200.0,Grey,"$88,000"
2021/05,VOLKSWAGEN,POLO 1.2 TSI,1197.0,2014.0,1,40000.0,Red-Var,"$66,000"
2021/05,BMW,220IA GRAN TOURER,1998.0,2015.0,1,62000.0,White,"$188,000"
2021/05,NISSAN,ELGRAND 350 HWS AVM,3498.0,2016.0,0,98800.0,Grey,"$168,000"
2021/05,VOLKSWAGEN,GOLF 1.4 150PS BMT,1395.0,2017.0,0,55120.0,Black,"$148,000"
2021/05,KIA,SORENTO PE 3.5 MPI GT 2WD,3470.0,2018.0,0,25000.0,Black,"$228,000"
2021/05,TOYOTA,COROLLA SPORT G Z (MT),1196.0,2019.0,Non-Registered in HK,5500.0,Red-Var,"$259,000"
2021/05,NISSAN,SERENA HIGHWAY STAR VIP,1997.0,2019.0,0,13100.0,White/Black,"$268,000"
2021/05,MERCEDES BENZ,S320,2996.0,2015.0,0,50001.0,Silver,"$499,000"
2021/05,MAZDA,MAZDA2,1496.0,2017.0,0,63000.0,Red-Var,"$118,000"
2021/05,AUDI,A3 SPORTBACK 35 TFSI,1395.0,2017.0,0,9500.0,Black,"$188,000"
2021/05,BMW,528IA SALOON - M SPORT,1997.0,2015.0,1,75442.0,Black,"$238,000"
2021/05,NISSAN,SERENA E-POWER WELCAB,1198.0,2021.0,0,30.0,White,"$638,000"
2021/05,AUDI,A8L 50 TFSI QUATTRO,2995.0,2014.0,1,79000.0,Black,"$188,000"
2021/05,BMW,320IA,1995.0,2011.0,0,22000.0,Black,"$88,000"
2021/05,TOYOTA,SPADE,1496.0,2017.0,0,44000.0,Red-Var,"$123,000"
2021/05,HONDA,FREED G AERO,1496.0,2015.0,1,26500.0,Blue,"$148,000"
2021/05,MAZDA,MAZDA8 2.3,2261.0,2014.0,0,52000.0,White,"$123,000"
2021/05,KIA,MORNING,1248.0,2014.0,1,60838.0,Grey,"$58,000"
2021/05,FORD,KUGA,1498.0,2015.0,1,56300.0,White-Var,"$108,000"
2021/05,MERCEDES BENZ,B200,1595.0,2018.0,1,42700.0,White,"$228,000"
2021/05,NISSAN,NOTE DIG-S GREEN,1198.0,2015.0,0,60000.0,Blue,"$99,800"
2021/05,AUDI,Q2 35 TFSI,1395.0,2017.0,0,25000.0,White,"$208,000"
2021/05,VOLKSWAGEN,GOLF 230 TSI MATCH,1395.0,2016.0,2,58218.0,Grey,"$128,000"
2021/05,AUDI,A3 SPORTBACK 35 TFSI,1395.0,2019.0,0,9500.0,White,"$228,000"
2021/05,NISSAN,MARCH,1198.0,2012.0,0,5500.0,Purple,"$65,000"
2021/05,MERCEDES BENZ,E200 AVANTGRADE FACELIFT (W212),1991.0,2014.0,0,88000.0,Black,"$158,000"
2021/05,VOLKSWAGEN,GOLF SPORTVAN 230,1395.0,2017.0,0,55000.0,Grey,"$138,000"
2021/05,VOLKSWAGEN,SHARAN 2.0 TSI,1984.0,2016.0,0,51000.0,Silver,"$208,000"
2021/05,BMW,520IA,1997.0,2015.0,0,53000.0,Grey,"$188,000"
2021/05,TOYOTA,ESTIMA WELCAB 2.4X,2362.0,2014.0,0,21000.0,Purple,"$218,000"
2021/05,VOLKSWAGEN,POLO,1197.0,2015.0,0,71000.0,White,"$78,000"
2021/05,AUDI,A5 SPORTBACK 40 TFSI,1984.0,2017.0,0,14525.0,Green,"$285,000"
2021/05,INFINITI,QX50 2.0T ESSENTIAL,1997.0,2018.0,0,15000.0,Grey,"$299,000"
2021/05,NISSAN,QASHQAI+2,1997.0,2013.0,0,59000.0,Black,"$98,000"
2021/05,NISSAN,NOTE DIG-S GREEN,1198.0,2013.0,1,48500.0,Purple,"$78,000"
2021/05,HONDA,CRV,1498.0,2019.0,0,2700.0,Silver,"$298,000"
2021/05,MINI,COOPER S CLUBMAN,1998.0,2015.0,1,45657.0,Blue,"$198,000"
2021/05,NISSAN,ELGRAND 3.5 HWS,3498.0,2017.0,0,26442.0,Grey,"$268,000"
2021/05,AUDI,A4 AVANT 45 TFSI QUATTRO,1984.0,2016.0,1,17000.0,Grey,"$299,000"
2021/05,INFINITI,Q50 2.0T SE PLUS,1991.0,2014.0,0,73000.0,Black,"$128,000"
2021/05,HONDA,JAZZ 1.5,1496.0,2018.0,0,14000.0,Blue,"$158,000"
2021/05,HONDA,S660,658.0,2016.0,0,33395.0,White,"$188,000"
2021/05,FORD,S-MAX,1999.0,2014.0,2,74000.0,Silver,"$78,000"
2021/05,VOLKSWAGEN,JETTA 1.4 TSI,1390.0,2012.0,1,31000.0,Brown,"$78,000"
2021/05,MERCEDES BENZ,C200 BE AV FL (W204),1796.0,2011.0,0,47500.0,Black,"$108,000"
2021/05,BMW,523I,2497.0,2010.0,1,27000.0,Grey,"$98,000"
2021/05,NISSAN,MARCH,1198.0,2012.0,1,62000.0,Green,"$59,000"
2021/05,HONDA,FREED,1496.0,2019.0,0,21672.0,Silver,"$199,000"
2021/05,NISSAN,NOTE DIG-S GREEN,1198.0,2013.0,0,83000.0,White,"$78,000"
2021/05,NISSAN,NOTE DIG-S GREEN,1198.0,2018.0,0,6600.0,Blue,"$138,000"
2021/05,HYUNDAI,TUCSON PREMIUM,1999.0,2017.0,0,54000.0,Grey,"$158,000"
2021/05,BMW,118IA SPORT EFFICIENT DYNAMICS,1598.0,2013.0,1,88000.0,Black,"$88,000"
2021/05,NISSAN,SERENA HWS VIP,1997.0,2017.0,0,30000.0,Red-Var,"$238,000"
2021/05,TOYOTA,SPADE,1496.0,2016.0,0,34500.0,Yellow,"$118,000"
2021/05,AUDI,A3 SPORTBACK 35 TFSI,1395.0,2018.0,0,26500.0,Grey,"$188,000"
2021/05,AUDI,A3 1.4 TFSI,1395.0,2016.0,1,82300.0,White,"$158,000"
2021/05,TOYOTA,NOAH,1987.0,2017.0,0,22800.0,White,"$248,000"
2021/05,AUDI,Q5 2.0 QUATTRO TIP,1984.0,2014.0,0,45609.0,Black,"$148,000"
2021/04,NISSAN,SERENA,1997.0,2013.0,0,86000.0,Black,"$118,000"
2021/04,NISSAN,JUKE 1.6 CVT,1598.0,2013.0,1,63899.0,Red-Var,"$88,000"
2021/04,BMW,X3 XDRIVE 28IA,2996.0,2011.0,1,65345.0,Black,"$108,000"
2021/04,HONDA,STEPWGN 2.4 SPADA,2354.0,2008.0,1,49961.0,Grey,"$78,000"
2021/04,BMW,520IA,1998.0,2018.0,0,6000.0,Black,"$358,000"
2021/04,MAZDA,BIANTE HIGHER VERSION,1998.0,2015.0,0,65000.0,White,"$128,000"
2021/04,HONDA,JAZZ,1317.0,2016.0,1,40500.0,Silver,"$118,000"
2021/04,HONDA,CRV,1498.0,2017.0,0,62000.0,Blue,"$238,000"
2021/04,VOLVO,V40 T4 PLUS,1596.0,2013.0,2,51000.0,Black,"$79,900"
2021/04,TOYOTA,RACTIS,1496.0,2014.0,Non-Registered in HK,43500.0,White,"$116,000"
2021/04,LEXUS,IS200T,1998.0,2017.0,0,36000.0,Blue,"$268,000"
2021/04,MINI,ONE AT,1198.0,2014.0,1,80000.0,Orange,"$108,000"
2021/04,TOYOTA,NOAH,1987.0,2017.0,0,65000.0,Black,"$238,000"
2021/04,BMW,318IA,1499.0,2017.0,0,28000.0,Black,"$225,000"
2021/04,LEXUS,CT200H,1798.0,2014.0,0,33300.0,Silver,"$149,000"
2021/04,AUDI,Q3 30 TFSI,1395.0,2016.0,0,55574.0,White,"$168,000"
2021/04,MINI,COOPER S COUNTRYMAN AT,1598.0,2014.0,0,70600.0,Silver/Black,"$138,000"
2021/04,NISSAN,SERENA 2.0 HWS,1997.0,2013.0,0,89100.0,Purple,"$99,000"
2021/04,AUDI,A5 SPORTBACK 1.8 TFSI MULTITRONIC,1798.0,2010.0,0,90000.0,White,"$79,000"
2021/04,HONDA,JAZZ,1339.0,2014.0,1,58000.0,Black,"$98,000"
2021/04,VOLKSWAGEN,GOLF 1.4 TSI,1395.0,2015.0,0,19645.0,Grey,"$108,000"
2021/04,TOYOTA,RAIZE,996.0,2020.0,Non-Registered in HK,30.0,White,"$289,000"
2021/04,TOYOTA,SPADE,1496.0,2013.0,Non-Registered in HK,32500.0,Purple,"$115,000"
2021/04,VOLKSWAGEN,TIGUAN ALLSPACE7 280 STREET,1395.0,2018.0,0,17000.0,Grey,"$249,000"
2021/04,INFINITI,Q70L HYBRID,3498.0,2014.0,1,70000.0,Black,"$199,000"
2021/04,NISSAN,SERENA 2.0 HWS,1997.0,2014.0,1,44000.0,White,"$138,000"
2021/04,AUDI,A3 SPORTBACK 35 TFSI,1395.0,2019.0,0,10761.0,Blue,"$218,000"
2021/04,MERCEDES BENZ,B200 F/L PREMIUM EDITION,1595.0,2015.0,1,9436.0,Grey,"$189,000"
2021/04,TOYOTA,WISH,1798.0,2014.0,1,78600.0,Grey-Var,"$93,000"
2021/04,NISSAN,SERENA 2.0 HWS,1997.0,2015.0,0,85100.0,White,"$128,000"
2021/04,HONDA,CRV,1498.0,2020.0,0,14000.0,Grey,"$328,000"
2021/04,TOYOTA,ALPHARD 3.5 SC,3456.0,2015.0,0,52392.0,White-Var,"$369,000"
2021/04,NISSAN,ELGRAND 2.5L HWS,2488.0,2013.0,1,58000.0,White,"$129,000"
2021/04,AUDI,Q3 2.0 QUATTRO 170HP,1984.0,2015.0,0,47129.0,Grey,"$178,000"
2021/04,HONDA,STEPWGN SPADA,1496.0,2021.0,0,1000.0,Grey,"$348,000"
2021/04,MAZDA,MAZDA5,1998.0,2018.0,0,19958.0,White,"$138,000"
2021/04,NISSAN,SERENA 2.0 HWS,1997.0,2015.0,0,39500.0,White,"$148,000"
2021/04,AUDI,A5 SPORTBACK 1.8 TFSI MULTITRONIC,1798.0,2015.0,0,25300.0,Grey,"$188,000"
2021/04,MERCEDES BENZ,ML350,3498.0,2012.0,2,36903.0,Black,"$208,000"
2021/04,NISSAN,QASHQAI PLUS,1997.0,2018.0,0,44000.0,Grey,"$208,000"
2021/04,TOYOTA,COROLLA FIELDER HYBRID,1496.0,2015.0,0,23000.0,Purple,"$198,000"
2021/04,TOYOTA,COROLLA FIELDER HYBRID,1496.0,2014.0,0,71000.0,Black,"$159,000"
2021/04,BMW,323IA,2497.0,2011.0,0,35055.0,Grey,"$89,000"
2021/04,AUDI,A3 SEDAN 35 TFSI,1395.0,2017.0,1,34385.0,Yellow,"$178,000"
2021/04,AUDI,Q2 35 TFSI,1395.0,2018.0,0,52700.0,Grey,"$228,000"
2021/04,TOYOTA,PREVIA 2.4 7-SEATER,2362.0,2014.0,0,75000.0,Black,"$198,000"
2021/04,AUDI,A6 35 TFSI,1798.0,2016.0,1,25800.0,Black,"$188,000"
2021/04,AUDI,A3 SPORTBACK 35 TFSI,1395.0,2017.0,0,63000.0,Grey,"$178,000"
2021/04,TOYOTA,CAMRY 2.5 HYBRID,2494.0,2014.0,1,65899.0,Black-Var,"$148,000"
2021/04,MAZDA,MAZDA6 2.0,1998.0,2015.0,0,27430.0,White,"$128,000"
